Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,rear wheel drive,4,Crossover,Compact,Extended Cab Pickup,20,16,1851,20995
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,20,15,1851,28630
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,31630
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,23710
Dodge,Dakota,2009,regular unleaded,210,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,20,16,1851,25260
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,29355
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,31045
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,23710
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,29355
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27960
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,30155
Dodge,Dakota,2009,regular unleaded,210,6,MANUAL,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,19,15,1851,28210
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27960
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,26405
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,29985
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,26810
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,27315
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,26405
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,22560
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,26325
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27880
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,25305
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,28255
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,23630
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27005
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,23630
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,29275
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,22755
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,33180
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27880
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,29275
Dodge,Dakota,2010,flex-fuel (unleaded/E85),302,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,19,14,1851,31365
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,26325
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,30180
Dodge,Dart,2014,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,36,25,1851,16495
Dodge,Dart,2014,regular unleaded,184,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,22,1851,18595
Dodge,Dart,2014,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,23,1851,22995
Dodge,Dart,2014,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,41,28,1851,19995
Dodge,Dart,2014,regular unleaded,184,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,33,23,1851,20995
Dodge,Dart,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,33,23,1851,21645
Dodge,Dart,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,22,1851,19000
Dodge,Dart,2015,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,41,28,1851,20495
Dodge,Dart,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,23,1851,23795
Dodge,Dart,2015,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,36,25,1851,16495
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,39,27,1851,19495
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,36,25,1851,18995
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,22,1851,19395
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,36,25,1851,17995
Dodge,Dart,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,23,1851,24395
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,36,25,1851,19595
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,36,25,1851,16995
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,39,27,1851,21095
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,22,1851,22095
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,22,1851,20995
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Flex Fuel,Midsize,Sedan,35,22,1851,21595
Rolls-Royce,Dawn,2016,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,High-Performance",Large,Convertible,19,12,86,335000
Dodge,Daytona,1991,regular unleaded,152,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,24,18,1851,2000
Dodge,Daytona,1991,regular unleaded,152,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,24,18,1851,2000
Dodge,Daytona,1991,regular unleaded,152,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,24,18,1851,2000
Dodge,Daytona,1991,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,21,1851,2000
Dodge,Daytona,1991,regular unleaded,141,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,25,17,1851,2000
Dodge,Daytona,1991,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,21,1851,2000
Dodge,Daytona,1992,regular unleaded,224,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,24,17,1851,2000
Dodge,Daytona,1992,regular unleaded,141,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,17,1851,2000
Dodge,Daytona,1992,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,20,1851,2000
Dodge,Daytona,1992,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,20,1851,2000
Dodge,Daytona,1993,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,22,1851,2000
Dodge,Daytona,1993,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,22,1851,2000
Dodge,Daytona,1993,regular unleaded,141,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,25,17,1851,2000
Dodge,Daytona,1993,regular unleaded,224,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,24,17,1851,2000
Aston Martin,DB7,2003,premium unleaded (required),420,12,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,18,11,259,156300
Aston Martin,DB7,2003,premium unleaded (required),420,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,17,10,259,151800
Aston Martin,DB7,2003,premium unleaded (required),435,12,MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,9,259,156300
Aston Martin,DB7,2003,premium unleaded (required),420,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,17,10,259,141800
Aston Martin,DB9 GT,2016,premium unleaded (required),540,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,19,13,259,235307
Aston Martin,DB9 GT,2016,premium unleaded (required),540,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,19,13,259,213250
Aston Martin,DB9 GT,2016,premium unleaded (required),540,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,19,13,259,198250
Aston Martin,DB9,2013,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,19,13,259,198700
Aston Martin,DB9,2013,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,19,13,259,183700
Aston Martin,DB9,2014,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,19,13,259,200800
Aston Martin,DB9,2014,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,19,13,259,185800
Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,19,13,259,198295
Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,19,13,259,188295
Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,19,13,259,203295
Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,19,13,259,213295
Aston Martin,DBS,2010,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,18,12,259,283900
Aston Martin,DBS,2010,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,17,11,259,279500
Aston Martin,DBS,2010,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,259,270400
Aston Martin,DBS,2010,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,17,11,259,266000
Aston Martin,DBS,2011,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Midsize,Convertible,17,11,259,282295
Aston Martin,DBS,2011,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Midsize,Coupe,17,11,259,268660
Aston Martin,DBS,2011,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Midsize,Coupe,18,12,259,273104
Aston Martin,DBS,2011,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Midsize,Convertible,18,12,259,286739
Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,17,11,259,295987
Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,259,275861
Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,17,11,259,284576
Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,18,12,259,296387
Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,17,11,259,290461
Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,259,284976
Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,18,12,259,290861
Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,17,11,259,275461
Land Rover,Defender,1994,regular unleaded,182,8,MANUAL,four wheel drive,2,Luxury,Compact,2dr SUV,15,12,258,27736
Land Rover,Defender,1995,regular unleaded,182,8,MANUAL,four wheel drive,2,Luxury,Compact,2dr SUV,15,12,258,30709
Land Rover,Defender,1997,regular unleaded,182,8,AUTOMATIC,four wheel drive,2,Luxury,Compact,Convertible SUV,14,12,258,36931
Land Rover,Defender,1997,regular unleaded,182,8,AUTOMATIC,four wheel drive,2,Luxury,Compact,2dr SUV,14,12,258,39669
Cadillac,DeVille,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,25,16,1624,49150
Cadillac,DeVille,2003,regular unleaded,300,8,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,25,16,1624,49150
Cadillac,DeVille,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,25,16,1624,44400
Cadillac,DeVille,2004,regular unleaded,300,8,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,1624,50750
Cadillac,DeVille,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,24,16,1624,50750
Cadillac,DeVille,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,24,16,1624,45600
Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,22,15,1624,51600
Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,22,15,1624,46430
Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,22,15,1624,46045
Cadillac,DeVille,2005,regular unleaded,290,8,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,1624,51600
Lamborghini,Diablo,2001,premium unleaded (required),550,12,MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,12,9,1158,294900
Mitsubishi,Diamante,2002,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,16,436,28447
Mitsubishi,Diamante,2002,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,16,436,26997
Mitsubishi,Diamante,2002,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,16,436,25687
Mitsubishi,Diamante,2003,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,16,436,25997
Mitsubishi,Diamante,2003,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,16,436,28447
Mitsubishi,Diamante,2003,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,16,436,27097
Mitsubishi,Diamante,2004,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,15,436,24999
Mitsubishi,Diamante,2004,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,15,436,26819
Mitsubishi,Diamante,2004,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,"Exotic,High-Performance",Midsize,Sedan,23,15,436,27619
Land Rover,Discovery Series II,2000,regular unleaded,188,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,12,258,2561
Land Rover,Discovery Series II,2001,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,16,12,258,36350
Land Rover,Discovery Series II,2001,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,16,12,258,33350
Land Rover,Discovery Series II,2001,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,16,12,258,34350
Land Rover,Discovery Series II,2002,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,16,12,258,33350
Land Rover,Discovery Series II,2002,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,16,12,258,37150
Land Rover,Discovery Sport,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,37070
Land Rover,Discovery Sport,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,45570
Land Rover,Discovery Sport,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,41570
Land Rover,Discovery Sport,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,41955
Land Rover,Discovery Sport,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,45955
Land Rover,Discovery Sport,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,37455
Land Rover,Discovery Sport,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,20,258,46595
Land Rover,Discovery Sport,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,20,258,42195
Land Rover,Discovery Sport,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,20,258,37695
Land Rover,Discovery,2003,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,11,258,34350
Land Rover,Discovery,2003,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,11,258,40350
Land Rover,Discovery,2003,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,11,258,38350
Land Rover,Discovery,2004,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,11,258,38685
Land Rover,Discovery,2004,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,11,258,40685
Land Rover,Discovery,2004,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,11,258,34330
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,51460
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,46280
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,49730
Cadillac,DTS,2009,regular unleaded,292,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,22,15,1624,54230
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,49230
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,47625
Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,46280
Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,51525
Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,54425
Cadillac,DTS,2010,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,22,15,1624,59475
Cadillac,DTS,2011,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,59875
Cadillac,DTS,2011,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,51925
Cadillac,DTS,2011,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,54825
Cadillac,DTS,2011,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,1624,46680
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,25,18,1851,36895
Dodge,Durango,2015,premium unleaded (recommended),360,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Large,4dr SUV,22,14,1851,42495
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,24,17,1851,39495
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,25,18,1851,40995
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Large,4dr SUV,24,17,1851,33095
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,24,17,1851,43595
Dodge,Durango,2015,premium unleaded (recommended),360,8,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,23,14,1851,39995
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,25,18,1851,30495
Dodge,Durango,2016,premium unleaded (recommended),360,8,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,22,14,1851,41995
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,25,18,1851,39595
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,27,19,1851,30495
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,25,18,1851,43895
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Large,4dr SUV,25,18,1851,33095
Dodge,Durango,2016,premium unleaded (recommended),360,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Large,4dr SUV,22,14,1851,44595
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,27,19,1851,42390
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,27,19,1851,36995
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,27,19,1851,41295
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,25,18,1851,44990
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,26,19,1851,37495
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,26,19,1851,42490
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,25,18,1851,40095
Dodge,Durango,2017,premium unleaded (recommended),360,8,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,22,14,1851,42095
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,Crossover,Large,4dr SUV,26,19,1851,29995
Dodge,Durango,2017,premium unleaded (recommended),360,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Large,4dr SUV,22,14,1851,44695
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Large,4dr SUV,26,19,1851,41395
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,25,18,1851,43995
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,25,18,1851,45090
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Crossover,Large,4dr SUV,25,18,1851,32595
Dodge,Dynasty,1991,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Sedan,24,18,1851,2000
Dodge,Dynasty,1991,regular unleaded,141,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Sedan,24,18,1851,2000
Dodge,Dynasty,1992,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Sedan,26,19,1851,2000
